"name","clName","price","SKU","bcSKU","category","description","price_type","cost","tax_rates","quantity","clover_ID",
"Filled Strawberry Bonbons",,"2.99","553-6409","553-6409","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Silver Mints",,"2.69","554-7887","554-7887","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Assorted Jolly Ranchers",,"2.59","555-2882","555-2882","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Assorted Hard Mix",,"3.99","556-2943","556-2943","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Richardson Buttermints",,"2.99","557-234","557-234","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Cinnamon Balls",,"2.59","559-1685","559-1685","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Fruity Soft Puffs",,"2.59","560-7108","560-7108","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Sour Balls",,"2.59","561-7038","561-7038","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Brach's Cinnamon",,"3.99","562-3031","562-3031","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Jordan Almonds [Type=Assorted]",,"6.95","563-AS","563-AS","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Jordan Almonds [Type=White]",,"6.95","563-WH","563-WH","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Melt-Away Soft Mint Candy",,"2.59","564-1481","564-1481","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Assorted Fruit Filled Hard Candy",,"2.99","565-6817","565-6817","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Ginger Cuts",,"2.99","566-8487","566-8487","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Brach's Spearmint Starlights",,"2.99","567-6218","567-6218","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Old Fashion Root Beer Barrels",,"2.59","568-8624","568-8624","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Old Fashion Cinnamon Barrels",,"2.59","569-213","569-213","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Sour Lemon Balls",,"2.59","570-498","570-498","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Assorted Jordan Almonds (Sugar Free)",,"5.95","571-2498","571-2498","Sugar Free",,"Fixed",,"DEFAULT",,,
"Assorted Petite Fruits",,"4.95","572-1999","572-1999","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Richardson's Gourmet Mints",,"3.99","573-5886","573-5886","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Gourmet Milk Chocolate Mint Lentils",,"6.95","574-8589","574-8589","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Filled Raspberry Hard Candy",,"2.99","575-1220","575-1220","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Butterscotch Disk",,"2.99","576-4636","576-4636","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Peppermint Starlights",,"2.99","577-3858","577-3858","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Butterscotch Disc",,"2.99","578-3173","578-3173","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Clove Balls",,"2.59","579-5218","579-5218","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Ginger Balls",,"2.59","580-6547","580-6547","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Dark Chocolate Filled Hard Candy",,"2.99","581-716","581-716","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Smooth & Melty Petite Mints",,"3.99","582-2771","582-2771","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Wintergreen Starlights",,"2.99","583-2901","583-2901","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Brach's Maplenut Goodies",,"3.49","584-7768","584-7768","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Honey Horehound Candy",,"2.99","585-7714","585-7714","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Honey Filled Hard Candy",,"2.99","586-7204","586-7204","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Honey Hard Candy",,"2.99","587-740","587-740","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Molasses Peppermint Hard Candy",,"2.99","588-6087","588-6087","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Brach's Butterscotch",,"3.99","589-2321","589-2321","Candy/Hard Candy",,"Fixed",,"DEFAULT",,,
"Candy Stix Children's Edition",,"1.99","590-3871","590-3871","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Dark Chocolate Orange Peel",,"5.95","k-dcop","k-dcop","Chocolate",,"Fixed",,"DEFAULT",,,
"Laffy Taffy Tub (Multiple Flavors)",,"12.95","lttb","lttb","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Laffy Taffy Tub (Multiple Flavors) [Flavor=Sour Apple]",,"12.95","lttb-SO","lttb-SO","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Laffy Taffy Tub (Multiple Flavors) [Flavor=Cherry]",,"12.95","lttb-CH","lttb-CH","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Laffy Taffy Tub (Multiple Flavors) [Flavor=Blue Raspberry]",,"12.95","lttb-BL","lttb-BL","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Laffy Taffy Tub (Multiple Flavors) [Flavor=Grape]",,"12.95","lttb-GR","lttb-GR","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Laffy Taffy Tub (Multiple Flavors) [Flavor=Strawberry]",,"12.95","lttb-ST","lttb-ST","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Laffy Taffy Tub (Multiple Flavors) [Flavor=Banana]",,"12.95","lttb-BA","lttb-BA","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Coconut Cream Egg (16 oz.) [Flavor=Milk Chocolate]",,"14.95","598-MI","598-MI","Chocolate",,"Fixed",,"DEFAULT",,,
"Coconut Cream Egg (16 oz.) [Flavor=Dark Chocolate]",,"14.95","598-DA","598-DA","Chocolate",,"Fixed",,"DEFAULT",,,
"Coconut Cream Egg (8 oz.) [Flavor=Milk Chocolate]",,"7.95","598-MI-1","598-MI-1","Chocolate",,"Fixed",,"DEFAULT",,,
"Coconut Cream Egg (8 oz.) [Flavor=Dark Chocolate]",,"7.95","598-DA-1","598-DA-1","Chocolate",,"Fixed",,"DEFAULT",,,
"Coconut Cream Egg (4 oz.) [Flavor=Milk Chocolate]",,"4.95","598-MI-1-1","598-MI-1-1","Chocolate",,"Fixed",,"DEFAULT",,,
"Coconut Cream Egg (4 oz.) [Flavor=Dark Chocolate]",,"4.95","598-DA-1-1","598-DA-1-1","Chocolate",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors)",,"8.95","totf","totf","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Watermelon]",,"8.95","totf-WA","totf-WA","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Blue Raspberry]",,"8.95","totf-BL","totf-BL","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Strawberry]",,"8.95","totf-ST","totf-ST","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Strawberry Lemonade]",,"8.95","totf-ST-L","totf-ST-L","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Grape]",,"8.95","totf-GR","totf-GR","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Lemon Lime]",,"8.95","totf-LE","totf-LE","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Fruit Punch]",,"8.95","totf-FR","totf-FR","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Mango]",,"8.95","totf-MA","totf-MA","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Tootsie Frooties (Multiple Flavors) [Flavor=Green Apple]",,"8.95","totf-GR-1","totf-GR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Peanut Butter Meltaway Egg (4 oz.) [Flavor=Milk Chocolate]",,"4.95","598-MI-1-1-1","598-MI-1-1-1","Chocolate",,"Fixed",,"DEFAULT",,,
"Peanut Butter Meltaway Egg (4 oz.) [Flavor=Dark Chocolate]",,"4.95","598-DA-1-1-1","598-DA-1-1-1","Chocolate",,"Fixed",,"DEFAULT",,,
"Peanut Butter Meltaway Egg (8 oz.)",,"7.95","PBME8","PBME8","Chocolate",,"Fixed",,"DEFAULT",,,
"Peanut Butter Meltaway Egg (8 oz.) [Flavor=Milk Chocolate]",,"7.95","PBME8-MI-1-1","PBME8-MI-1-1","Chocolate",,"Fixed",,"DEFAULT",,,
"Peanut Butter Meltaway Egg (8 oz.) [Flavor=Dark Chocolate]",,"7.95","PBME8-DA-1-1","PBME8-DA-1-1","Chocolate",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Tabasco]",,"9.95","JBJB-TA-1-1","JBJB-TA-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Pina ColadaÂ]",,"9.95","JBJB-PI-1-1","JBJB-PI-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=MargaritaÂ]",,"9.95","JBJB-MA-1-1-1","JBJB-MA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Dr. PepperÂ]",,"9.95","JBJB-DR-1","JBJB-DR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=A&W Cream SodaÂ]",,"9.95","JBJB-AW-1-1","JBJB-AW-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=LicoriceÂ]",,"9.95","JBJB-LI-1-1","JBJB-LI-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Orange CrushÂ SodaÂ]",,"9.95","JBJB-OR-1-1-1","JBJB-OR-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Sour CherryÂ]",,"9.95","JBJB-SO-1-1-1","JBJB-SO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Chili MangoÂ]",,"9.95","JBJB-CH-1-1-1","JBJB-CH-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Crushed PineappleÂ]",,"9.95","JBJB-CR-1","JBJB-CR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Orange SherbetÂ]",,"9.95","JBJB-OR-1-1-1-1","JBJB-OR-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=MapleÂ]",,"9.95","JBJB-MA-1-1-1-1","JBJB-MA-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=49 Flavor AssortmentÂ]",,"9.95","JBJB-49-1","JBJB-49-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=BeerÂ]",,"9.95","JBJB-BE-1-1","JBJB-BE-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=ChampagneÂ]",,"9.95","JBJB-CH-1-1-1-1","JBJB-CH-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel Ginger AleÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel Very CherryÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel Collection AssortmentÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel BlueberryÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel OrangeÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel Bubble GumÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel Berry BlueÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel Sour AppleÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Jewel Grape SodaÂ]",,"9.95","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","JBJB-JE-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=PeachÂ]",,"9.95","JBJB-PE-1","JBJB-PE-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=KiwiÂ]",,"9.95","JBJB-KI-1","JBJB-KI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=FrenchÂ VanillaÂ]",,"9.95","JBJB-FR-1","JBJB-FR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Top BananaÂ]",,"9.95","JBJB-TO-1-1","JBJB-TO-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=CinnamonÂ]",,"9.95","JBJB-CI-1","JBJB-CI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Buttered PopcornÂ]",,"9.95","JBJB-BU-1-1","JBJB-BU-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Strawberry JamÂ]",,"9.95","JBJB-ST-1-1-1","JBJB-ST-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Ice Cream Parlor MixÂ]",,"9.95","JBJB-IC-1","JBJB-IC-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=CoconutÂ]",,"9.95","JBJB-CO-1-1-1","JBJB-CO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Cocktail ClassicsÂ]",,"9.95","JBJB-CO-1-1-1-1","JBJB-CO-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Red AppleÂ]",,"9.95","JBJB-RE-1-1-1","JBJB-RE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Caramel CornÂ]",,"9.95","JBJB-CA-1-1-1","JBJB-CA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=PlumÂ]",,"9.95","JBJB-PL-1","JBJB-PL-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Strawberry CheesecakeÂ]",,"9.95","JBJB-ST-1-1-1-1","JBJB-ST-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=LemonÂ]",,"9.95","JBJB-LE-1-1","JBJB-LE-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Pink GrapefruitÂ]",,"9.95","JBJB-PI-1-1-1","JBJB-PI-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Chocolate PuddingÂ]",,"9.95","JBJB-CH-1-1-1-1-1","JBJB-CH-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Very CherryÂ]",,"9.95","JBJB-VE-1","JBJB-VE-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=BlueberryÂ]",,"9.95","JBJB-BL-1","JBJB-BL-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=OrangeÂ]",,"9.95","JBJB-OR-1-1-1-1-1","JBJB-OR-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Bubble GumÂ]",,"9.95","JBJB-BU-1-1-1","JBJB-BU-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Berry BlueÂ]",,"9.95","JBJB-BE-1-1-1","JBJB-BE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=PB & J (nut free)Â]",,"9.95","JBJB-PB-1","JBJB-PB-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Grape Crush SodaÂ]",,"9.95","JBJB-GR-1-1","JBJB-GR-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Island PunchÂ]",,"9.95","JBJB-IS-1","JBJB-IS-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Toasted MarshmallowÂ]",,"9.95","JBJB-TO-1-1-1","JBJB-TO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=A&W Root BeerÂ]",,"9.95","JBJB-AW-1-1-1","JBJB-AW-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Sizzling CinnamonÂ]",,"9.95","JBJB-SI-1","JBJB-SI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Birthday Cake RemixÂ]",,"9.95","JBJB-BI-1","JBJB-BI-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Lemon LimeÂ]",,"9.95","JBJB-LE-1-1-1","JBJB-LE-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Red\,  White\, and Blue MixÂ]",,"9.95","JBJB-RE-1-1-1-1","JBJB-RE-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=MangoÂ]",,"9.95","JBJB-MA-1-1-1-1-1","JBJB-MA-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=PomegranateÂ]",,"9.95","JBJB-PO-1","JBJB-PO-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Soda PopÂ]",,"9.95","JBJB-SO-1-1-1-1","JBJB-SO-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=WatermelonÂ]",,"9.95","JBJB-WA-1","JBJB-WA-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=CantaloupeÂ]",,"9.95","JBJB-CA-1-1-1-1","JBJB-CA-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Juicy PearÂ]",,"9.95","JBJB-JU-1","JBJB-JU-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Sours MixÂ]",,"9.95","JBJB-SO-1-1-1-1-1","JBJB-SO-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=TangerineÂ]",,"9.95","JBJB-TA-1-1-1","JBJB-TA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Cotton CandyÂ]",,"9.95","JBJB-CO-1-1-1-1-1","JBJB-CO-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Green AppleÂ]",,"9.95","JBJB-GR-1-1-1","JBJB-GR-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Strawberry DaiquiriÂ]",,"9.95","JBJB-ST-1-1-1-1-1","JBJB-ST-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Smoothie BlendÂ]",,"9.95","JBJB-SM-1","JBJB-SM-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=CappuccinoÂ]",,"9.95","JBJB-CA-1-1-1-1-1","JBJB-CA-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=LimeÂ]",,"9.95","JBJB-LI-1-1-1","JBJB-LI-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Recipe MixÂ]",,"9.95","JBJB-RE-1-1-1-1-1","JBJB-RE-1-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=Tutti-FruittiÂ]",,"9.95","JBJB-TU-1","JBJB-TU-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1 lb.) [Flavor=RaspberryÂ]",,"9.95","JBJB-RA-1","JBJB-RA-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.)",,"4.99","JBJB-8","JBJB-8","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Tabasco]",,"4.99","JBJB-8-TA-1-1","JBJB-8-TA-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Pina ColadaÂ]",,"4.99","JBJB-8-PI-1-1","JBJB-8-PI-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=MargaritaÂ]",,"4.99","JBJB-8-MA-1-1-1","JBJB-8-MA-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Dr. PepperÂ]",,"4.99","JBJB-8-DR-1","JBJB-8-DR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=A&W Cream SodaÂ]",,"4.99","JBJB-8-AW-1-1","JBJB-8-AW-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=LicoriceÂ]",,"4.99","JBJB-8-LI-1-1","JBJB-8-LI-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Orange CrushÂ SodaÂ]",,"4.99","JBJB-8-OR-1-1-1","JBJB-8-OR-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Sour CherryÂ]",,"4.99","JBJB-8-SO-1-1-1","JBJB-8-SO-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Chili MangoÂ]",,"4.99","JBJB-8-CH-1-1-1","JBJB-8-CH-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Crushed PineappleÂ]",,"4.99","JBJB-8-CR-1","JBJB-8-CR-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=Orange SherbetÂ]",,"4.99","JBJB-8-OR-1-1-1-1","JBJB-8-OR-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=MapleÂ]",,"4.99","JBJB-8-MA-1-1-1-1","JBJB-8-MA-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=49 Flavor AssortmentÂ]",,"4.99","JBJB-8-49-1","JBJB-8-49-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=BeerÂ]",,"4.99","JBJB-8-BE-1-1","JBJB-8-BE-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
"Jelly Belly Jelly Beans (1/2 lb.) [Flavor=ChampagneÂ]",,"4.99","JBJB-8-CH-1-1-1-1","JBJB-8-CH-1-1-1-1","Candy/Novelty",,"Fixed",,"DEFAULT",,,
